source_kind,type,name,region,province,municipality,code,status,url,last_updated,enac_office,dossier,latitude,longitude,coordinates_text,public_detail_available,notes
eli,helipad,BENETTI LIVORNO,Toscana,LIVORNO,LIVORNO,EC09,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/toscana/benetti-livorno_EC09,16/12/2024,Toscana,5.1.8.2_2024_569,43.54146111,10.299175,"43°32'29.26""N - 10°17'57.03""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,IL CIOCCO,TOSCANA,LUCCA,BARGA,EA92,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/toscana/il-ciocco_EA92,27/05/2024,Toscana,5.1.8.2_2024_416,44.08830556,10.46716667,"44°05'17,9""N - 010°28'01,8""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,LE RONDINI,Toscana,Firenze,Firenze,EB04,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/toscana/le-rondini_EB04,08/05/2024,Toscana,5.1.8.2_2024_507,43.81416667,11.27916667,"43°48'51""N - 11°16'45""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,LEVANELLA,TOSCANA,AREZZO,MONTEVARCHI,EA93,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/toscana/levanella_EA93,16/04/2024,Toscana,5.1.8.2_2024_297,43.51333333,11.59806389,"43°30'48,00""N - 011°35'53,03""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,POGGIO MENDICO,TOSCANA,AREZZO,AREZZO,EA90,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/toscana/poggio-mendico_EA90,14/10/2025,Toscana,5.1.8.2_2024_310,43.47410556,11.91725556,"43°28'26,78""N - 11°55'2,12""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,PRADA,TOSCANA,AREZZO,TERRANUOVA BRACCIOLINI,EA91,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/toscana/prada_EA91,29/09/2025,Toscana,5.1.8.2_2024_298,43.53736389,11.57916667,"43°32'14,51""N - 11°34'45,00""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,SAN ZENO,TOSCANA,AREZZO,AREZZO,EB18,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/toscana/san-zeno_EB18,26/02/2026,Toscana,5.1.8.2_2024_296,43.42956944,11.82236111,"43°25'46,45""N - 11°49'20,50""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,LIQF - San Sepolcro Palazzolo,Toscana,Arezzo,San Sepolcro,EB99,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/toscana/liqf-san-sepolcro-palazzolo_EB99,31/10/2025,Toscana,5.1.8.2_2024_564,43.56194444,12.15444444,"43°33'43""N - 12°9'16""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,TORCIANO,TOSCANA,SI,SAN GIMIGNANO,EC41,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/toscana/torciano_EC41,09/06/2025,Toscana,5.1.8.2_2025_607,43.50997778,11.07955,"43°30'35,92""N - 11°4'46,38""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,OVERMARINE MANGUSTA PISA,Toscana,PISA,PISA,EC47,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/toscana/overmarine-mangusta-pisa_EC47,13/10/2025,Toscana,5.1.8.2_2025_636,43.689875,10.38061944,"43°41'23.55""N - 10°22'50.23""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,TENNE LODGES PLATFORM,Trentino-Alto-Adige,Bolzano,Racines,EC07,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/tenne-lodges-platform_EC07,29/09/2025,Nord-Est,5.1.8.2_2024_550,46.865,11.30555556,"46°51'54""N - 11°18'20""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Bressanone Heliunion,Trentino Alto Adige,Bolzano,Varna,EC54,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/bressanone-heliunion_EC54,13/04/2026,Nord-Est,5.1.8.2_2026_687,46.76083333,11.63569444,"46°45'39""N - 11°38'8.5""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,TIROLO,Trentino-Alto-Adige,Bolzano,Tirolo,EB90,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/tirolo_EB90,20/10/2025,Nord-Est,5.1.8.2_2025_646,46.69283333,11.16102778,"46°41'34,2""N - 11°9'39,7""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Alino,Trentino-Alto-Adige,Trento,Faedo,EC35,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/alino_EC35,03/10/2025,Nord-Est,5.1.8.2_2025_599,46.22138889,11.16916667,"46°13'17""N - 11°10'9""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Dimaro Folgarida,Trentino Alto Adige,Trento,Dimaro Folgarida,EC49,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/dimaro-folgarida_EC49,14/04/2026,Nord-Est,5.1.8.2_2025_600,46.33015556,10.89181944,"46°19'48,56""N - 10°53'30,55""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Elikos Sterzing,Trentino-Alto Adige,Bolzano,Vipiteno,EC78,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/elikos-sterzing_EC78,17-09-2026,Nord-Est,5.1.8.2_2026_688,46.88763889,11.43511111,"46°53'15,50""N - 11°26'06,40""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,CASTELLO SAN MICHELE,Trentino-Alto-Adige,Bolzano,SAN LORENZO DI SEBATO,EA51,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/castello-san-michele_EA51,14/05/2024,Nord-Est,5.1.8.2_2024_400,46.77229444,11.89211944,"46°46'20,26""N - 11°53'31,63""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Alpenpalace Deluxe Hotel & Spa Resort,Trentino-Alto-Adige,Bolzano,Valle Aurina,EA52,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/alpenpalace-deluxe-hotel-and-spa-resort_EA52,24/06/2024,Nord-Est,5.1.8.2_2024_330,46.96333333,11.92166667,"46°57'48""N - 11°55'18""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Kronair Valdaora,Trentino-Alto-Adige,Bolzano,Valdaora,EA78,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/kronair-valdaora_EA78,04/10/2024,Nord-Est,5.1.8.2_2024_300,46.76501944,12.03455833,"46°45'54.07""N - 12°2'4.41""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Merano - Sinigo,Trentino-Alto-Adige,Bolzano,Merano,EA02,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/merano-sinigo_EA02,26/08/2024,Nord-Est,5.1.8.2_2024_290,46.645,11.16361111,"46°38'42""N - 11°9'49""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,San Martino in Passiria,Trentino-Alto-Adige,Bolzano,San Martino in Passiria,EA79,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/san-martino-in-passiria_EA79,04/10/2024,Nord-Est,5.1.8.2_2024_299,46.79346944,11.2319,"46°47'36,49""N - 11°13'54,84""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Canal San Bovo,Trentino Alto Adige,Trento,Canal San Bovo,EC50,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/canal-san-bovo_EC50,22/04/2026,Nord-Est,5.1.8.2_2025_610,46.16077222,11.72502222,"46°9'38,78""N - 11°43'30,08""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,GOLF EPPAN,Trentino Alto-Adige,Bolzano,Appiano sulla Strada del Vino,EB92,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/golf-eppan_EB92,19/08/2026,Nord-Est,5.1.8.2_2025_643,46.50093611,11.24821944,"46°30'3,37""N - 11°14'53,59""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,HOTEL GRANVARA,Trentino-Alto-Adige,Bolzano,Selva di Val Gardena,EC29,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/hotel-granvara_EC29,30/07/2025,Nord-Est,5.1.8.2_2025_593,46.556031,11.738173,"46°33'21,7116""N - 11°44'17,4228""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Meriggi,Trentino-Alto-Adige,Trento,Mezzolombardo,EC34,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/meriggi_EC34,03/10/2025,Nord-Est,5.1.8.2_2025_598,46.185,11.105,"46°11'6""N - 11°6'18""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,RENON,Trentino-Alto-Adige,Bolzano,Renon,EC31,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/renon_EC31,17/07/2025,Nord-Est,5.1.8.2_2025_595,46.549627,11.492635,"46°32'58,6572""N - 11°29'33,486""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,RIFUGIO PARACIORA,Trentino-Alto-Adige,Bolzano,Badia,EC30,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/rifugio-paraciora_EC30,09/04/2025,Nord-Est,5.1.8.2_2025_594,46.597341,11.900334,"46°35'50,4276""N - 11°54'1,2024""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,RIFUGIO SALEI,Trentino-Alto-Adige,Trento,Canazei,EC38,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/rifugio-salei_EC38,12/06/2025,Nord-Est,5.1.8.2_2025_611,46.504252,11.74984,"46°30'15,3072""N - 11°44'59,424""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,HOTEL ANDREUS CARINA,Trentino-Alto-Adige,Bolzano,San Martino in Passiria,EB64,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/hotel-andreus-carina_EB64,30/01/2026,Nord-Est,5.1.8.2_2025_660,46.76942222,11.22576944,"46°46'9,92""N - 11°13'32,77""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,BREMBACH,Trentino-Alto-Adige,Bolzano,Castelrotto,EA21,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/brembach_EA21,27/02/2025,Nord-Est,5.1.8.2_2024_410,46.59407778,11.58448611,"46°35'38,68""N - 11°35'4,15""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,DUKA,Trentino-Alto-Adige,Bolzano,Bressanone,EA27,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/duka_EA27,05/06/2024,Nord-Est,5.1.8.2_2024_451,46.68623333,11.631275,"46°41'10,44""N - 11°37'52,59""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,ELIGARDENA,Trentino-Alto-Adige,Bolzano,Laion,EA66,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/eligardena_EA66,06/06/2024,Nord-Est,5.1.8.2_2024_453,46.58821389,11.62912222,"46°35'17,57""N - 11°37'44,84""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Elikos,Trentino-Alto-Adige,Bolzano,Laion,EA29,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/elikos_EA29,25/06/2024,Nord-Est,5.1.8.2_2024_454,46.58677222,11.63058333,"46°35'12,38""N - 11°37'50,10""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,ENGLSBURG,Trentino-Alto-Adige,Bolzano,Brunico,EA83,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/englsburg_EA83,31/05/2024,Nord-Est,5.1.8.2_2024_492,46.79222222,11.9425,"46°47'32""N - 11°56'33""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,FELDER,Trentino-Alto-Adige,Bolzano,Villandro,EA33,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/felder_EA33,02/05/2024,Nord-Est,5.1.8.2_2024_478,46.63694444,11.53055556,"46°38'13""N - 11°31'50""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,FREUDENSTEIN,Trentino-Alto-Adige,Bolzano,Appiano sulla strada del vino,EC40,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/freudenstein_EC40,28/10/2025,Nord-Est,5.1.8.2_2025_644,46.46454,11.247731,"46°27'52,344""N - 11°14'51,8316""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,GOLDRAIN,Trentino-Alto-Adige,Bolzano,Laces,EB43,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/goldrain_EB43,23/10/2024,Nord-Est,5.1.8.2_2024_413,46.62333333,10.82222222,"46°37'24""N - 10°49'20""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,HOCHPLATTER,Trentino-Alto-Adige,Bolzano,Merano,EC28,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/hochplatter_EC28,11/06/2025,Nord-Est,5.1.8.2_2025_592,46.63027778,11.19527778,"46°37'49""N - 11°11'43""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,hotel Caminetto,Trentino-Alto-Adige,Trento,Canazei,EA43,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/hotel-caminetto_EA43,24/04/2024,Nord-Est,5.1.8.2_2024_484,46.47943056,11.75721389,"46°28'45,95""N - 11°45'25,97""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,HOTEL FANES,Trentino-Alto-Adige,Bolzano,SAN CASSIANO,EA44,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/hotel-fanes_EA44,07/03/2024,Nord-Est,5.1.8.2_2024_485,46.57341111,11.93067778,"46°34'24,28""N - 11°55'50,44""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,JEUF DE FREA,Trentino-Alto-Adige,Bolzano,SELVA DI VAL GARDENA,EA45,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/jeuf-de-frea_EA45,03/06/2024,Nord-Est,5.1.8.2_2024_459,46.54968056,11.80685,"46°32'58,85""N - 11°48'24,66""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,MORITZING,Trentino-Alto-Adige,Bolzano,Bolzano,EA03,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/moritzing_EA03,08/07/2024,Nord-Est,5.1.8.2_2024_536,46.50281,11.306823,"46°30'10,116""N - 11°18'24,5628""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,PLAN DE CORONES,Trentino-Alto-Adige,Bolzano,Marebbe,EB56,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/plan-de-corones_EB56,21/10/2025,Nord-Est,5.1.8.2_2024_437,46.73829444,11.95514167,"46°44'17,86""N - 11°57'18,51""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,AIUT ALPIN,Trentino-Alto-Adige,Bolzano,Laion,EB28,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/aiut-alpin_EB28,15/10/2025,Nord-Est,5.1.8.2_2024_335,46.58701944,11.63031389,"46°35'13,27""N - 11°37'49,13""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,SIGNAT,Trentino Alto-Adige,Bolzano,Renon,EB75,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/signat_EB75,19/08/2026,Nord-Est,5.1.8.2_2025_645,46.51028889,11.40126389,"46°30'37,04""N - 11°24'4,55""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,SECEDA,Trentino-Alto-Adige,Bolzano,Santa Cristina,EA86,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/seceda_EA86,04/07/2024,Nord-Est,5.1.8.2_2024_505,46.59811389,11.72710833,"46°35'53,21""N - 11°43'37,59""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,VILLANDERER ALM,Trentino-Alto-Adige,Bolzano,Villandro,EA60,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/villanderer-alm_EA60,22/07/2024,Nord-Est,5.1.8.2_2024_482,46.64888889,11.49083333,"46°38'56""N - 11°29'27""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,FERMEDA,Trentino Alto-Adige,Bolzano,Santa Cristina in Val Gardena,EC67,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/fermeda_EC67,19/05/2026,Nord-Est,5.1.8.2_2026_679,46.59111111,11.73722222,"46°35'28""N - 11°44'14""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Hotel Piccolo,Trentino-Alto Adige,Bolzano,Selva di Val Gardena,EC77,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/hotel-piccolo_EC77,17-09-2026,Nord-Est,5.1.8.2_2026_686_1,46.55777778,11.75166667,"46°33'28,00""N - 11°45'06,00""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Moritzino,Trentino-Alto-Adige,Bolzano,Badia,EC48,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/trentino_alto_adige/moritzino_EC48,07/11/2025,Nord-Est,5.1.8.2_2025_641,46.56361111,11.905,"46°33'49""N - 11°54'18""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Alvaro Leonardi,Umbria,Terni,Terni,EA63,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/umbria/alvaro-leonardi_EA63,10/01/2025,Regioni Centro,5.1.8.1_2024_212_H,,,,True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,FERRIERA,UMBRIA,PERUGIA,TORGIANO,EB08,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/umbria/ferriera_EB08,31/05/2024,Lazio,5.1.8.2_2024_526,43.08166667,11.44666667,"43°04'54,00""N - 11°26'48,00""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Colacem,Umbria,Perugia,Gubbio,EA15,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/umbria/colacem_EA15,29/05/2024,Regioni Centro,5.1.8.2_2024_427,43.34216944,12.57776389,"43°20'31,81""N - 12°34'39,95""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,MIGNINI,UMBRIA,PERUGIA,ASSISI,EA73,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/umbria/mignini_EA73,10/05/2024,Regioni Centro,5.1.8.2_2024_433,43.09644444,12.52513889,"43°05'47,2""N - 12°31'30,5""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,FRANCO GARDA,VALLE-D'AOSTA,AO,COURMAYEUR,EC06,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/val_d_aosta/franco-garda_EC06,19/12/2024,Nord-Ovest,5.1.8.2_2024_540,45.81455556,6.95588889,"45°48'52,40""N - 6°57'21,20""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,SAINT DENIS,VALLE-D'AOSTA,AOSTA,SAINT DENIS,EB19,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/val_d_aosta/saint-denis_EB19,16/10/2025,Nord-Ovest,5.1.8.2_2024_308,45.74520556,7.58208611,"45°44'42,74""N - 7°34'55,51""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,A.Li.Caorle,VENETO,VENEZIA,CAORLE,EB02,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/veneto/a-li-caorle_EB02,24/06/2024,Nord-Est,5.1.8.1_2024_144_H,45.61152778,12.81366111,"45°36'41,50""N - 12°48'49,18""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,VENEZIA TESSERA,Veneto,Venezia,Venezia,EB89,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/veneto/venezia-tessera_EB89,18/05/2026,Nord-Est,5.1.8.2_2025_650,,,,True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Acquabona Cortina,Veneto,Belluno,Cortina d'Ampezzo,EC36,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/veneto/acquabona-cortina_EC36,25/07/2025,Nord-Est,5.1.8.2_2025_577,46.50155278,12.16435556,"46°30'5,59""N - 12°9'51,68""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Averau,Veneto,Belluno,Colle Santa Lucia,EB46,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/veneto/averau_EB46,21/01/2025,Nord-Est,5.1.8.2_2024_419,46.49945556,12.04139444,"46°29'58,04""N - 12°2'29,02""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Bec de Roces,Veneto,Belluno,Livinallongo,EA19,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/veneto/bec-de-roces_EA19,22/12/2025,Nord-Est,5.1.8.2_2024_408,46.51333333,11.86611111,"46°30'48,00""N - 11°51'58,00""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,CHERZ,Veneto,Belluno,Livallongo del Col di Lana,EC43,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/veneto/cherz_EC43,21/11/2025,Nord-Est,5.1.8.2_2024_533,46.5175,11.88444444,"46°31'3""N - 11°53'4""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Dei Fratelli - Mason Vicentino,Veneto,Vicenza,Colceresa,EA13,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/veneto/dei-fratelli-mason-vicentino_EA13,03/05/2024,Nord-Est,5.1.8.2_2024_324,45.70846111,11.61488333,"45°42'30.46""N - 11°36'53.58""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Malga Cianel,Veneto,Belluno,Rocca Pietore,EA26,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/veneto/malga-cianel_EA26,30/05/2024,Nord-Est,5.1.8.2_2024_450,46.45280278,11.89377222,"46°27'10,09""N - 11°53'37,58""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,LIKW,Veneto,Venezia,Tessera,EA10,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/veneto/likw_EA10,02/12/2025,Nord-Est,5.1.8.2_2024_334,45.51165833,12.35390278,"45°30'41.97""N - 12°21'14.05""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Elicadore,Veneto,Belluno,Pelos - Vigo di Cadore,EC18,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/veneto/elicadore_EC18,06/06/2024,Nord-Est,5.1.8.2_2024_549,46.49277778,12.45777778,"46°29'34,00""N - 12°27'28,00""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,ELIDIESEL,VENETO,VICENZA,COLCERESA,EA28,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/veneto/elidiesel_EA28,30/04/2025,Nord-Est,5.1.8.2_2024_307,45.72769444,11.62741667,"45°43'39,70""N - 11°37'38,70""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,GRUPPO GEROMIN,Veneto,Veneto,San Stino di Livenza,EA41,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/veneto/gruppo-geromin_EA41,04/09/2024,Nord-Est,5.1.8.2_2024_415,45.72065,12.69646111,"45°43'14,34""N - 12°41'47,26""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,LUXOTTICA,Veneto,Belluno,Agordo,EA65,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/veneto/luxottica_EA65,23/05/2024,Nord-Est,5.1.8.2_2024_428,46.27895278,12.03083889,"46°16'44,23""N - 12°01'51,02""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,NIGARA,Veneto,Padova,Teolo,EC01,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/veneto/nigara_EC01,28/08/2025,Nord-Est,5.1.8.2_2024_516,45.35387778,11.669875,"45°21'13,96""N - 11°40'11,55""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,ONLY THE BRAVE,VENETO,VICENZA,BREGANZE,EA71,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/veneto/only-the-brave_EA71,25/09/2025,Nord-Est,5.1.8.2_2024_305,45.69158333,11.56183333,"45°41'29,70""N - 11°33'42,60""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
eli,helipad,Porto Viro,Veneto,Rovigo,Porto Viro,EB59,Elisuperficie attiva. Dati Pubblicati,https://webaai.it/it/elisuperfici-enac/veneto/porto-viro_EB59,15/10/2025,Nord-Est,5.1.8.2_2024_440,45.05377778,12.28189444,"45°3'13,60""N - 12°16'54,82""E",True,Additional map/contact/service/media/obstacle details require free WebAAI registration.
